,0,1,2
243,0.215223181047,PIK3CD,EIF2AK1
244,0.215223181047,UPB1,GAB2
245,0.215223181047,OAT,GAB2
246,0.215223181047,SLC22A2,IFNGR1
247,0.214906520654,PIK3R3,KRAS
248,0.214906520654,PRKAR2B,EIF2AK1
249,0.214906520654,STAT3,KRAS
250,0.214032663469,PIK3CD,DDOST
251,0.207823089471,PIK3CD,IFNGR1
252,0.206179765257,PIK3R3,DDOST
253,0.206179765257,PIK3R3,ITGA2
254,0.205176895478,PIK3CD,NF1
255,0.204747135871,PDPK1,EIF2AK1
256,0.204385643287,SLCO2A1,DDOST
257,0.204385643287,STX1A,GAB2
258,0.203080712943,IFNGR1,EXOC6
259,0.202426049471,STAT3,OAT
260,0.200850535311,UPB1,KCNMB4
261,0.200495713202,PIK3R3,ANK1
262,0.19743484886,PTK2B,IFNGR1
263,0.193227674357,STAT3,PIK3R3
264,0.192611367713,STAT3,CDC16
265,0.192611367713,NF1,GPX4
266,0.19112539088,SLCO2A1,NF1
267,0.19014292972,IFNGR1,EIF2AK1
268,0.18935852919,PTK2B,GABRB2
269,0.18935852919,SOS1,EXOC6
270,0.188289430403,PDPK1,OAT
271,0.186501117223,SLCO2A1,KRAS
272,0.18291477086,KCNMB4,GABRB2
273,0.18260893952,PIK3R3,PIK3CD
274,0.18260893952,KCNMB4,GAB2
275,0.18221773242,OAT,ANK1
276,0.181418421942,NRCAM,IFNGR1
277,0.180897934754,PRKAR2B,OAT
278,0.176274371067,PRKAR2B,DDOST
279,0.172182275903,PIK3R3,IFNGR1
280,0.172182275903,SLCO4A1,CDC16
281,0.17148636983,SOS1,OAT
282,0.17148636983,PPCDC,PDPK1
283,0.170768531979,IL6R,DDOST
284,0.170593880183,KRAS,DDOST
285,0.169968430862,STX1A,NF1
286,0.169894217826,GAB2,CDC16
287,0.169684108901,GAB2,BTRC
288,0.169684108901,IRS1,EIF2AK1
289,0.169684108901,PIK3R3,PDPK1
290,0.169684108901,PDPK1,GABRB2
291,0.169684108901,SLC22A2,ITGA2
292,0.168236293783,ITGA2,DDOST
293,0.168236293783,KCNMB4,EXOC6
294,0.166182877008,SLCO4A1,EIF2AK1
295,0.166182877008,EIF2AK1,DDOST
296,0.165563946446,GPX4,DDOST
297,0.165563946446,SLCO4A1,IFNGR1
298,0.165308757966,KRAS,GABRB2
299,0.165308757966,PPCDC,GAB2
300,0.165308757966,PPCDC,OAT
301,0.163457768126,KRAS,KCNMB4
302,0.163457768126,OAT,NRCAM
303,0.163457768126,SLCO2A1,IFNGR1
304,0.163421187456,OAT,KRAS
305,0.16332546504,IRS1,CDC16
306,0.16332546504,SC5DL,IRS1
307,0.16332546504,UPB1,OAT
308,0.160700070457,GABRB2,DDOST
309,0.160700070457,PPCDC,IRS1
310,0.160700070457,SLCO2A1,EIF2AK1
311,0.160657345448,SOS1,NRCAM
312,0.160201035529,OAT,NF1
313,0.159988417696,UPB1,NF1
314,0.159811808555,SLCO2A1,PIK3R3
315,0.159433287337,SC5DL,PDPK1
316,0.158381217183,PRKAR2B,NF1
317,0.158381217183,UPB1,PIK3R3
318,0.158348864258,NRCAM,CDC16
319,0.156595093734,EIF2AK1,CDC16
320,0.156291886311,PIK3R3,NTRK1
321,0.156291886311,STX1A,DDOST
322,0.155545590379,PDPK1,IFNGR1
323,0.153986980786,SLC22A2,NF1
324,0.153476392343,SOS1,GAB2
325,0.152685611614,PDPK1,DDOST
326,0.152171252395,NF1,IRS1
327,0.151922801135,PDPK1,KCNMB4
328,0.151513027751,KRAS,CDC16
329,0.151513027751,SLCO2A1,OAT
330,0.150689894096,ITGA2,EXOC6
331,0.149244688403,KRAS,ITGA2
332,0.147077810608,NTRK1,KRAS
333,0.147077810608,UPB1,IFNGR1
334,0.146064097283,PTK2B,OAT
335,0.145743275323,GABRB2,EXOC6
336,0.145743275323,PIK3R3,EXOC6
337,0.145743275323,PPCDC,NRCAM
338,0.145658342039,NRCAM,DDOST
339,0.145658342039,PPCDC,EIF2AK1
340,0.145658342039,NRCAM,NF1
341,0.144880181013,IFNGR1,GABRB2
342,0.144880181013,KCNMB4,EIF2AK1
343,0.144880181013,PDPK1,CDC16
344,0.144880181013,UPB1,DDOST
345,0.144276241071,PPCDC,KRAS
346,0.144276241071,PTK2B,DDOST
347,0.144276241071,SC5DL,EXOC6
348,0.142598974598,GAB2,DDOST
349,0.142598974598,ITGA2,IFNGR1
350,0.141189458419,PPCDC,NTRK1
351,0.138551697133,PIK3R3,GPX4
352,0.136693774961,KCNMB4,BTRC
353,0.136544776143,SLCO2A1,CDC16
354,0.135239636195,PPCDC,IL6R
355,0.134544244979,SLC22A2,SC5DL
356,0.134312560496,ITGA2,CDC16
357,0.134312560496,OAT,GPX4
358,0.134172575422,OAT,IRS1
359,0.134059490701,PDPK1,BTRC
360,0.134059490701,PTK2B,GAB2
361,0.134059490701,PTK2B,PPCDC
362,0.132154891557,NTRK1,EXOC6
363,0.132154891557,PDPK1,NTRK1
364,0.130226469236,PPCDC,ITGA2
365,0.12965915336,IFNGR1,CDC16
366,0.12965915336,SC5DL,IFNGR1
367,0.12965915336,SLCO4A1,OAT
368,0.12965915336,SOS1,NF1
369,0.12965915336,PDPK1,ITGA2
370,0.129350574036,SOS1,BTRC
371,0.127192629314,OAT,BTRC
372,0.126644784804,OAT,IL6R
373,0.126644784804,PIK3CD,OAT
374,0.126536637797,OAT,CDC16
375,0.126119302782,PPCDC,CDC16
376,0.125869313872,SOS1,EIF2AK1
377,0.125016074912,PIK3R3,KCNMB4
378,0.125016074912,PRKAR2B,BTRC
379,0.12461866823,STX1A,PIK3R3
380,0.122407961963,PPCDC,GPX4
381,0.120086484773,OAT,ITGA2
382,0.119300561086,PIK3R3,EIF2AK1
383,0.119051262067,PIK3R3,NRCAM
384,0.119051262067,SLCO4A1,PPCDC
385,0.117554832479,PTK2B,PDPK1
386,0.117516475651,PDPK1,NF1
387,0.116300416061,NF1,KCNMB4
388,0.116300416061,STX1A,PPCDC
389,0.115584101368,DDOST,BTRC
390,0.115584101368,EXOC6,DDOST
391,0.115584101368,SLC22A2,EIF2AK1
392,0.114353232344,STAT3,SOS1
393,0.114085757832,SOS1,PRKAR2B
394,0.113264538125,NTRK1,DDOST
395,0.112303586345,PRKAR2B,CDC16
396,0.11194428349,PRKAR2B,GABRB2
397,0.111515038741,STX1A,CDC16
398,0.110945684851,NF1,IL6R
399,0.110945684851,STAT3,NF1
400,0.110945684851,OAT,EXOC6
401,0.110697276987,KCNMB4,IFNGR1
402,0.109326298822,IRS1,BTRC
403,0.109326298822,KRAS,EIF2AK1
404,0.108785702115,NF1,EIF2AK1
405,0.10746544748,SLC22A2,DDOST
406,0.107212377684,SC5DL,KRAS
407,0.107212377684,SLC22A2,PPCDC
408,0.106064780228,SOS1,IFNGR1
409,0.105539773143,PPCDC,KCNMB4
410,0.105337426878,PIK3CD,BTRC
411,0.103410171494,KRAS,IFNGR1
412,0.103410171494,STX1A,OAT
413,0.103250134019,CDC16,ANK1
414,0.101764157186,GPX4,CDC16
415,0.101700356984,SOS1,KRAS
416,0.101700356984,UPB1,PPCDC
417,0.101575362529,OAT,DDOST
418,0.101575362529,PPCDC,DDOST
419,0.0988747830843,OAT,KCNMB4
420,0.0984705654906,IFNGR1,GAB2
421,0.0978081792797,PTK2B,EXOC6
422,0.0972853211753,PRKAR2B,IFNGR1
423,0.0965390823624,PPCDC,PIK3CD
424,0.0959839520033,PTK2B,PIK3R3
425,0.0959839520033,SOS1,SC5DL
426,0.0959839520033,NF1,DDOST
427,0.0958907956159,GPX4,BTRC
428,0.0954269648155,CDC16,BTRC
429,0.0954269648155,SLC22A2,PIK3R3
430,0.0954269648155,SLCO4A1,NF1
431,0.0948257728577,EXOC6,EIF2AK1
432,0.0940748721131,STAT3,BTRC
433,0.0935777511332,PTK2B,KRAS
434,0.0934965044801,GABRB2,GAB2
435,0.0920560413886,EXOC6,CDC16
436,0.0920560413886,STAT3,SC5DL
437,0.0899252728026,PPCDC,PIK3R3
438,0.0896278741705,SC5DL,OAT
439,0.0896278741705,SLC22A2,BTRC
440,0.0871809455564,PIK3R3,BTRC
441,0.0870648407777,GABRB2,EIF2AK1
442,0.086056642493,PIK3R3,NF1
443,0.086056642493,SC5DL,PPCDC
444,0.0859181143982,SC5DL,NRCAM
445,0.0857038583989,SOS1,PPCDC
446,0.083628475275,EXOC6,BTRC
447,0.0830182695742,SOS1,IRS1
448,0.0823233353264,UPB1,SOS1
449,0.0816792535434,BTRC,ANK1
450,0.0809180241109,PRKAR2B,PPCDC
451,0.0809180241109,STX1A,SOS1
452,0.0805210743979,IFNGR1,DDOST
453,0.0805210743979,NF1,KRAS
454,0.0805210743979,OAT,EIF2AK1
455,0.0805210743979,OAT,GABRB2
456,0.0805210743979,SOS1,ANK1
457,0.0805210743979,SOS1,DDOST
458,0.0805210743979,UPB1,BTRC
459,0.0759863959574,UPB1,ATF2
